eval_type,algorithm,num_shots,responses_to_include,debug,total_score,win_rate_against_bestresponse,win_rate_against_gpt4o,time_taken,seed,conf_filepath,meta_db_path,csv_output,gpu,mean_test_oasst_pythia_1b,mean_train_oasst_pythia_1b,std_train_oasst_pythia_1b,mean_test_beaver_7b,mean_train_beaver_7b,std_train_beaver_7b,mean_test_gemma_2b,mean_train_gemma_2b,std_train_gemma_2b,mean_test_gemma_7b,mean_train_gemma_7b,std_train_gemma_7b,mean_test_llama3_sfairx,mean_train_llama3_sfairx,std_train_llama3_sfairx,mean_test_mistral_raft,mean_train_mistral_raft,std_train_mistral_raft,mean_test_mistral_ray,mean_train_mistral_ray,std_train_mistral_ray,mean_test_mistral_weqweasdas,mean_train_mistral_weqweasdas,std_train_mistral_weqweasdas,mean_test_oasst_deberta_v3,mean_train_oasst_deberta_v3,std_train_oasst_deberta_v3,mean_test_oasst_pythia_7b,mean_train_oasst_pythia_7b,std_train_oasst_pythia_7b,datetime,vllm_gpu_utilization_pct,vllm_model_name,user_embedding_type,user_embedding_computed_from_n_pr,n_similar_users_to_retrieve,meta_learning_dataset
pairwise_pref,SelfKShotICLAlgorithm,3,winning_and_losing,False,-0.4224821998262728,11.2,18.7,1396.3889265060425,27,../eval/eval_conf.yaml,andrewsiah/MetaLearningDatabase10K,scores/score_df_SelfKShotICLAlgorithm_2024-08-15-12-27.csv,0,-0.5141886017030868,4.293944010734558,2.3018268820938133,0.2564172761692893,6.233516894340515,3.012641148973965,-0.6108607004346029,4.3304170169830325,2.038611338958803,-0.5463829832650018,1.6259730467796325,2.6096741570264976,-0.4878389924043094,1.0637639780044557,2.953017385451928,-0.5537918123376501,8.309211883544922,3.0728436748484533,-0.6716370718491064,3.0136284782886507,1.6902981149232583,-0.713757029169784,7.071075622558594,2.578636650248985,-0.4497123115419781,2.8976835689097644,1.7207868789061331,-0.2817788896731984,4.706351243972779,1.3659142113789966,2024-08-15 12:50:18,0.5,meta-llama/Meta-Llama-3-8B-Instruct,winning,10.0,10.0,andrewsiah/MetaLearningPrefDs1k
pairwise_pref,KShotICLAlgorithm,3,losing_only,False,-0.6154721792305018,8.5,15.0,2226.4844830036163,27,../eval/eval_conf.yaml,andrewsiah/MetaLearningDatabase10K,scores/score_df_KShotICLAlgorithm_2024-08-15-12-24.csv,0,-0.6255577970675377,4.293944010734558,2.3018268820938133,0.3471432491683458,6.233516894340515,3.012641148973965,-0.8631078068600571,4.3304170169830325,2.038611338958803,-0.7583240256622005,1.6259730467796325,2.6096741570264976,-0.7654524212248901,1.0637639780044557,2.953017385451928,-0.7772028799721383,8.309211883544922,3.0728436748484533,-0.9585895537441044,3.0136284782886507,1.6902981149232583,-0.9814042378863584,7.071075622558594,2.578636650248985,-0.6157485066025836,2.8976835689097644,1.7207868789061331,-0.4611298981033726,4.706351243972779,1.3659142113789966,2024-08-15 13:01:14,0.5,meta-llama/Meta-Llama-3-8B-Instruct,winning,10.0,10.0,andrewsiah/MetaLearningPrefDs1k
pairwise_pref,SelfKShotICLAlgorithm,5,winning_only,False,-0.3660958997929762,13.0,20.4,1332.3131103515625,27,../eval/eval_conf.yaml,andrewsiah/MetaLearningDatabase10K,scores/score_df_SelfKShotICLAlgorithm_2024-08-15-12-50.csv,0,-0.5142528349660088,4.293944010734558,2.3018268820938133,0.1798167245790417,6.233516894340515,3.012641148973965,-0.5281800165882462,4.3304170169830325,2.038611338958803,-0.4492233730015754,1.6259730467796325,2.6096741570264976,-0.4123799156835775,1.0637639780044557,2.953017385451928,-0.4669314864090414,8.309211883544922,3.0728436748484533,-0.6337420322081035,3.0136284782886507,1.6902981149232583,-0.6293054180790075,7.071075622558594,2.578636650248985,-0.3851510600510372,2.8976835689097644,1.7207868789061331,-0.2493706938899097,4.706351243972779,1.3659142113789966,2024-08-15 13:12:39,0.5,meta-llama/Meta-Llama-3-8B-Instruct,winning,10.0,10.0,andrewsiah/MetaLearningPrefDs1k
pairwise_pref,SelfKShotICLAlgorithm,5,losing_only,False,-0.4326690606817782,10.6,18.0,1272.056067943573,27,../eval/eval_conf.yaml,andrewsiah/MetaLearningDatabase10K,scores/score_df_SelfKShotICLAlgorithm_2024-08-15-13-12.csv,0,-0.5094940329164698,4.293944010734558,2.3018268820938133,0.2804723809477712,6.233516894340515,3.012641148973965,-0.6111688422787666,4.3304170169830325,2.038611338958803,-0.5234434263012526,1.6259730467796325,2.6096741570264976,-0.4864199107696085,1.0637639780044557,2.953017385451928,-0.5428007044673501,8.309211883544922,3.0728436748484533,-0.6770152971572789,3.0136284782886507,1.6902981149232583,-0.7042631332457365,7.071075622558594,2.578636650248985,-0.3144152581354641,2.8976835689097644,1.7207868789061331,-0.266857135607163,4.706351243972779,1.3659142113789966,2024-08-15 13:34:00,0.5,meta-llama/Meta-Llama-3-8B-Instruct,winning,10.0,10.0,andrewsiah/MetaLearningPrefDs1k
pairwise_pref,KShotICLAlgorithm,3,winning_only,False,-0.2322446080294648,14.8,24.5,2367.4137251377106,27,../eval/eval_conf.yaml,andrewsiah/MetaLearningDatabase10K,scores/score_df_KShotICLAlgorithm_2024-08-15-13-01.csv,0,-0.3351358051166106,4.293944010734558,2.3018268820938133,0.0122638692518053,6.233516894340515,3.012641148973965,-0.2538329500227779,4.3304170169830325,2.038611338958803,-0.2089804521778173,1.6259730467796325,2.6096741570264976,-0.2384002519456795,1.0637639780044557,2.953017385451928,-0.2527949745165194,8.309211883544922,3.0728436748484533,-0.3468987324057258,3.0136284782886507,1.6902981149232583,-0.3879945665011542,7.071075622558594,2.578636650248985,-0.4141553753395503,2.8976835689097644,1.7207868789061331,-0.2326525346535341,4.706351243972779,1.3659142113789966,2024-08-15 13:40:54,0.5,meta-llama/Meta-Llama-3-8B-Instruct,winning,10.0,10.0,andrewsiah/MetaLearningPrefDs1k
pairwise_pref,SelfKShotICLAlgorithm,5,winning_and_losing,False,-0.4729891664564191,10.2,17.299999999999997,1485.6207721233368,27,../eval/eval_conf.yaml,andrewsiah/MetaLearningDatabase10K,scores/score_df_SelfKShotICLAlgorithm_2024-08-15-13-34.csv,0,-0.517096165699832,4.293944010734558,2.3018268820938133,0.2238486598425973,6.233516894340515,3.012641148973965,-0.6758776939414102,4.3304170169830325,2.038611338958803,-0.608427014639776,1.6259730467796325,2.6096741570264976,-0.5510798682067938,1.0637639780044557,2.953017385451928,-0.62096213964545,8.309211883544922,3.0728436748484533,-0.7409233564221893,3.0136284782886507,1.6902981149232583,-0.7648839742236073,7.071075622558594,2.578636650248985,-0.3962133792214192,2.8976835689097644,1.7207868789061331,-0.3109818905739956,4.706351243972779,1.3659142113789966,2024-08-15 13:58:53,0.5,meta-llama/Meta-Llama-3-8B-Instruct,winning,10.0,10.0,andrewsiah/MetaLearningPrefDs1k
pairwise_pref,KShotICLAlgorithm,3,winning_and_losing,False,-0.3057796644096758,13.1,22.0,2448.070986509323,27,../eval/eval_conf.yaml,andrewsiah/MetaLearningDatabase10K,scores/score_df_KShotICLAlgorithm_2024-08-15-13-41.csv,0,-0.4120253732972778,4.293944010734558,2.3018268820938133,0.1601899181137542,6.233516894340515,3.012641148973965,-0.3943484265691436,4.3304170169830325,2.038611338958803,-0.3333225466514199,1.6259730467796325,2.6096741570264976,-0.3097878219240949,1.0637639780044557,2.953017385451928,-0.3600212039582818,8.309211883544922,3.0728436748484533,-0.4416884073295276,3.0136284782886507,1.6902981149232583,-0.5115774741621821,7.071075622558594,2.578636650248985,-0.4973573414386363,2.8976835689097644,1.7207868789061331,-0.2976021599573304,4.706351243972779,1.3659142113789966,2024-08-15 14:21:55,0.5,meta-llama/Meta-Llama-3-8B-Instruct,winning,10.0,10.0,andrewsiah/MetaLearningPrefDs1k
pairwise_pref,KShotICLAlgorithm,5,losing_only,False,-0.5555542293962883,9.7,15.6,2699.5183856487274,27,../eval/eval_conf.yaml,andrewsiah/MetaLearningDatabase10K,scores/score_df_KShotICLAlgorithm_2024-08-15-14-22.csv,0,-0.538820294722123,4.293944010734558,2.3018268820938133,0.3558456844813212,6.233516894340515,3.012641148973965,-0.8234925060369931,4.3304170169830325,2.038611338958803,-0.7118690061685775,1.6259730467796325,2.6096741570264976,-0.727242312315454,1.0637639780044557,2.953017385451928,-0.7116611115247105,8.309211883544922,3.0728436748484533,-0.8827065933746717,3.0136284782886507,1.6902981149232583,-0.9207110805311048,7.071075622558594,2.578636650248985,-0.4990822714457181,2.8976835689097644,1.7207868789061331,-0.3382892756040035,4.706351243972779,1.3659142113789966,2024-08-15 15:07:09,0.5,meta-llama/Meta-Llama-3-8B-Instruct,winning,10.0,10.0,andrewsiah/MetaLearningPrefDs1k
pairwise_pref,KShotICLAlgorithm,5,winning_only,False,-0.1728852884218997,15.0,24.4,2974.103091955185,27,../eval/eval_conf.yaml,andrewsiah/MetaLearningDatabase10K,scores/score_df_KShotICLAlgorithm_2024-08-15-15-07.csv,0,-0.2772499930589589,4.293944010734558,2.3018268820938133,0.0451564328531273,6.233516894340515,3.012641148973965,-0.2086688463264222,4.3304170169830325,2.038611338958803,-0.2003787128841694,1.6259730467796325,2.6096741570264976,-0.2090786778244515,1.0637639780044557,2.953017385451928,-0.1906155082765263,8.309211883544922,3.0728436748484533,-0.3237855680605521,3.0136284782886507,1.6902981149232583,-0.3742482533776092,7.071075622558594,2.578636650248985,-0.3071627889779804,2.8976835689097644,1.7207868789061331,-0.123990654903203,4.706351243972779,1.3659142113789966,2024-08-15 15:57:01,0.5,meta-llama/Meta-Llama-3-8B-Instruct,winning,10.0,10.0,andrewsiah/MetaLearningPrefDs1k
pairwise_pref,KShotICLAlgorithm,5,winning_and_losing,False,-0.2920876074981998,13.900000000000002,22.0,3101.477599620819,27,../eval/eval_conf.yaml,andrewsiah/MetaLearningDatabase10K,scores/score_df_KShotICLAlgorithm_2024-08-15-15-57.csv,0,-0.3688330962155899,4.293944010734558,2.3018268820938133,0.1775309042595174,6.233516894340515,3.012641148973965,-0.4117108461968987,4.3304170169830325,2.038611338958803,-0.3508694453100513,1.6259730467796325,2.6096741570264976,-0.3045337344232838,1.0637639780044557,2.953017385451928,-0.3489405746289274,8.309211883544922,3.0728436748484533,-0.4285811601603555,3.0136284782886507,1.6902981149232583,-0.5177436983406142,7.071075622558594,2.578636650248985,-0.3755503047452085,2.8976835689097644,1.7207868789061331,-0.2377431475723173,4.706351243972779,1.3659142113789966,2024-08-15 16:49:00,0.5,meta-llama/Meta-Llama-3-8B-Instruct,winning,10.0,10.0,andrewsiah/MetaLearningPrefDs1k
pairwise_pref,LookUpMetaLearnKShotICLAlgorithm,3,winning_only,False,-0.4607986482698241,11.1,18.9,1737.5230646133425,27,../eval/eval_conf.yaml,andrewsiah/MetaLearningDatabase10K,scores/score_df_LookUpMetaLearnKShotICLAlgorithm_2024-08-15-19-23.csv,0,-0.6318576103472121,4.293944010734558,2.3018268820938133,0.0429564895333711,6.233516894340515,3.012641148973965,-0.6046201666128145,4.3304170169830325,2.038611338958803,-0.4687995738092601,1.6259730467796325,2.6096741570264976,-0.4924170401726234,1.0637639780044557,2.953017385451928,-0.479096297178485,8.309211883544922,3.0728436748484533,-0.681150724671059,3.0136284782886507,1.6902981149232583,-0.6372312184811079,7.071075622558594,2.578636650248985,-0.5707684359347489,2.8976835689097644,1.7207868789061331,-0.4521816739606625,4.706351243972779,1.3659142113789966,2024-08-15 19:52:37,0.5,meta-llama/Meta-Llama-3-8B-Instruct,winning,50.0,10.0,andrewsiah/MetaLearningPairwisePrefDB_Argmax_1000
pairwise_pref,MetaLearnKShotICLAlgorithm,3,winning_only,False,-0.3765058693435549,11.5,20.200000000000003,2503.4344987869263,27,../eval/eval_conf.yaml,andrewsiah/MetaLearningDatabase10K,scores/score_df_MetaLearnKShotICLAlgorithm_2024-08-15-19-48.csv,0,-0.5339038076271638,4.293944010734558,2.3018268820938133,0.1411065573993181,6.233516894340515,3.012641148973965,-0.4835822321082795,4.3304170169830325,2.038611338958803,-0.3925337312560596,1.6259730467796325,2.6096741570264976,-0.3772324052990418,1.0637639780044557,2.953017385451928,-0.4080550879020713,8.309211883544922,3.0728436748484533,-0.5593139783033293,3.0136284782886507,1.6902981149232583,-0.5757399536551463,7.071075622558594,2.578636650248985,-0.450610489172125,2.8976835689097644,1.7207868789061331,-0.3596211275895598,4.706351243972779,1.3659142113789966,2024-08-15 20:30:32,0.5,meta-llama/Meta-Llama-3-8B-Instruct,winning,50.0,10.0,andrewsiah/MetaLearningPairwisePrefDB_Argmax_1000
pairwise_pref,LookUpMetaLearnKShotICLAlgorithm,3,winning_only,False,-0.5451982427747303,11.2,18.1,1709.5187361240387,27,../eval/eval_conf.yaml,andrewsiah/MetaLearningDatabase10K,scores/score_df_LookUpMetaLearnKShotICLAlgorithm_2024-08-15-20-10.csv,0,-0.7807343661058598,4.293944010734558,2.3018268820938133,-0.0090834553823231,6.233516894340515,3.012641148973965,-0.7037203886779219,4.3304170169830325,2.038611338958803,-0.5579137650566413,1.6259730467796325,2.6096741570264976,-0.5894862812441948,1.0637639780044557,2.953017385451928,-0.5558844335484833,8.309211883544922,3.0728436748484533,-0.8003634936430151,3.0136284782886507,1.6902981149232583,-0.7251596135336583,7.071075622558594,2.578636650248985,-0.6360725785315264,2.8976835689097644,1.7207868789061331,-0.5628942247019529,4.706351243972779,1.3659142113789966,2024-08-15 20:38:43,0.5,meta-llama/Meta-Llama-3-8B-Instruct,winning,50.0,5.0,andrewsiah/MetaLearningPairwisePrefDB_Argmax_1000
pairwise_pref,LookUpMetaLearnKShotICLAlgorithm,3,winning_only,False,-0.642321161506249,9.9,16.2,2535.6699907779694,27,../eval/eval_conf.yaml,andrewsiah/MetaLearningDatabase10K,scores/score_df_LookUpMetaLearnKShotICLAlgorithm_2024-08-15-20-39.csv,0,-0.919561105299662,4.293944010734558,2.3018268820938133,-0.0231004479145837,6.233516894340515,3.012641148973965,-0.7910991035576088,4.3304170169830325,2.038611338958803,-0.6129297197586455,1.6259730467796325,2.6096741570264976,-0.642798559342911,1.0637639780044557,2.953017385451928,-0.5905773259443825,8.309211883544922,3.0728436748484533,-0.8692184972429984,3.0136284782886507,1.6902981149232583,-0.7641847240869681,7.071075622558594,2.578636650248985,-0.7023762335234909,2.8976835689097644,1.7207868789061331,-0.6602770621117852,4.706351243972779,1.3659142113789966,2024-08-15 21:21:22,0.5,meta-llama/Meta-Llama-3-8B-Instruct,winning,50.0,5.0,andrewsiah/MetaLearningPairwisePrefDB_Argmax_10000
pairwise_pref,LookUpMetaLearnKShotICLAlgorithm,3,winning_only,False,-0.4244944138831433,12.2,19.2,1756.1748867034912,27,../eval/eval_conf.yaml,andrewsiah/MetaLearningDatabase10K,scores/score_df_LookUpMetaLearnKShotICLAlgorithm_2024-08-15-21-22.csv,0,-0.6432363989889397,4.293944010734558,2.3018268820938133,0.0334435475372321,6.233516894340515,3.012641148973965,-0.5648878174906826,4.3304170169830325,2.038611338958803,-0.4457492854525375,1.6259730467796325,2.6096741570264976,-0.4783197155725623,1.0637639780044557,2.953017385451928,-0.4523991761767849,8.309211883544922,3.0728436748484533,-0.631041346302978,3.0136284782886507,1.6902981149232583,-0.6303440436313049,7.071075622558594,2.578636650248985,-0.5100807702087468,2.8976835689097644,1.7207868789061331,-0.4677322167550133,4.706351243972779,1.3659142113789966,2024-08-15 21:52:14,0.5,meta-llama/Meta-Llama-3-8B-Instruct,winning,50.0,15.0,andrewsiah/MetaLearningPairwisePrefDB_Argmax_1000
pairwise_pref,MetaLearnKShotICLAlgorithm,3,winning_only,False,-0.401976231669908,11.0,18.9,1714.9595096111298,27,../eval/eval_conf.yaml,andrewsiah/MetaLearningDatabase10K,scores/score_df_MetaLearnKShotICLAlgorithm_2024-08-15-21-25.csv,0,-0.5225563800155321,4.293944010734558,2.3018268820938133,0.1351354765883794,6.233516894340515,3.012641148973965,-0.5734265377350303,4.3304170169830325,2.038611338958803,-0.4656418593455756,1.6259730467796325,2.6096741570264976,-0.4064323826239279,1.0637639780044557,2.953017385451928,-0.4348975577531966,8.309211883544922,3.0728436748484533,-0.601836293287965,3.0136284782886507,1.6902981149232583,-0.6115284529008493,7.071075622558594,2.578636650248985,-0.4136585173740964,2.8976835689097644,1.7207868789061331,-0.3197432756707631,4.706351243972779,1.3659142113789966,2024-08-15 21:54:20,0.5,meta-llama/Meta-Llama-3-8B-Instruct,winning,5.0,5.0,andrewsiah/MetaLearningPairwisePrefDB_Argmax_1000
